IterationNo,Year,Category,IsGranted,MovieTitle,ReleaseDate,FName,MName,LName
16,1944,Best Music (Scoring of a Musical Picture),0,Coney Island,1943-06-11,Alfred,,Newman
16,1944,Best Music (Scoring of a Musical Picture),0,Hit Parade of 1943,1943-03-26,Walter,,Scharf
16,1944,Best Music (Scoring of a Musical Picture),0,Phantom of the Opera,1943-08-12,Edward,,Ward
16,1944,Best Music (Scoring of a Musical Picture),0,Saludos Amigos,1942-08-24,Paul,,Smith
16,1944,Best Music (Scoring of a Musical Picture),0,The Sky's the Limit,1943-09-02,Leigh,,Harline
16,1944,Best Music (Scoring of a Musical Picture),0,Something to Shout About,1943-02-25,\N,,\N
16,1944,Best Music (Scoring of a Musical Picture),0,Stage Door Canteen,1943-05-12,Fred,,Rich
16,1944,Best Music (Scoring of a Musical Picture),0,Star Spangled Rhythm,1942-12-30,Robert,E.,Dolan
16,1944,Best Music (Scoring of a Musical Picture),0,Thousands Cheer,1943-09-13,Herbert,,Stothart
16,1944,Best Music (Song),1,"Hello, Frisco, Hello",1943-03-11,Harry,,Warren
16,1944,Best Music (Song),0,Hit Parade of 1943,1943-03-26,Jule,,Styne
16,1944,Best Music (Song),0,Cabin in the Sky,1943-04-09,Harold,,Arlen
16,1944,Best Music (Song),0,The Sky's the Limit,1943-09-02,Harold,,Arlen
16,1944,Best Music (Song),0,Saludos Amigos,1942-08-24,Ned,,Washington
16,1944,Best Music (Song),0,Hers to Hold,1943-07-16,Jimmy,,McHugh
16,1944,Best Music (Song),0,Star Spangled Rhythm,1942-12-30,Harold,,Arlen
16,1944,Best Music (Song),0,Thank Your Lucky Stars,1943-09-25,Arthur,,Schwartz
16,1944,Best Music (Song),0,Stage Door Canteen,1943-05-12,James,V.,Monaco
16,1944,Best Music (Song),0,Something to Shout About,1943-02-25,\N,,\N
16,1944,Best Sound Recording,1,This Land Is Mine,1943-05-07,Stephen,,Dunn
16,1944,Best Sound Recording,0,Hangmen Also Die!,1943-03-27,Jack,,Whitney
16,1944,Best Sound Recording,0,In Old Oklahoma,1943-12-06,Daniel,J.,Bloomberg
16,1944,Best Sound Recording,0,Madame Curie,1943-12-15,Douglas,,Shearer
16,1944,Best Sound Recording,0,The North Star,1943-11-04,Thomas,T.,Moulton
16,1944,Best Sound Recording,0,Phantom of the Opera,1943-08-12,Bernard,B.,Brown
16,1944,Best Sound Recording,0,Riding High,1943-11-11,Loren,L.,Ryder
16,1944,Best Sound Recording,0,Sahara,1943-11-11,John,P.,Livadary
16,1944,Best Sound Recording,0,Saludos Amigos,1942-08-24,Sam,,Slyfield
16,1944,Best Sound Recording,0,So This Is Washington,1943-08-17,James,L.,Fields
16,1944,Best Sound Recording,0,The Song of Bernadette,1943-12-25,Edmund,H.,Hansen
16,1944,Best Sound Recording,0,This Is the Army,1943-08-14,Nathan,,Levinson
16,1944,Best Art Direction (Black-and-White),1,The Song of Bernadette,1943-12-25,James,,Basevi
16,1944,Best Art Direction (Black-and-White),0,Five Graves to Cairo,1943-05-04,Hans,,Dreier
16,1944,Best Art Direction (Black-and-White),0,Flight for Freedom,1943-04-02,Albert,S.,D'Agostino
16,1944,Best Art Direction (Black-and-White),0,Madame Curie,1943-12-15,Cedric,,Gibbons
16,1944,Best Art Direction (Black-and-White),0,Mission to Moscow,1943-05-22,Carl,Jules,Weyl
16,1944,Best Art Direction (Black-and-White),0,The North Star,1943-11-04,Perry,,Ferguson
16,1944,Best Art Direction (Color),1,Phantom of the Opera,1943-08-12,John,B.,Goodman
16,1944,Best Art Direction (Color),0,For Whom the Bell Tolls,1943-07-14,Hans,,Dreier
16,1944,Best Art Direction (Color),0,The Gang's All Here,1943-12-24,James,,Basevi
16,1944,Best Art Direction (Color),0,This Is the Army,1943-08-14,John,,Hughes
16,1944,Best Art Direction (Color),0,Thousands Cheer,1943-09-13,Cedric,,Gibbons
16,1944,Best Cinematography (Black-and-White),1,The Song of Bernadette,1943-12-25,Arthur,,Miller
16,1944,Best Cinematography (Black-and-White),0,Air Force,1943-02-03,James,Wong,Howe
16,1944,Best Cinematography (Black-and-White),0,Casablanca,1942-11-26,Arthur,,Edeson
16,1944,Best Cinematography (Black-and-White),0,Corvette K-225,1943-09-29,Tony,,Gaudio
16,1944,Best Cinematography (Black-and-White),0,Five Graves to Cairo,1943-05-04,John,F.,Seitz
16,1944,Best Cinematography (Black-and-White),0,The Human Comedy,1943-03-02,Harry,,Stradling
16,1944,Best Cinematography (Black-and-White),0,Madame Curie,1943-12-15,Joseph,,Ruttenberg
16,1944,Best Cinematography (Black-and-White),0,The North Star,1943-11-04,James,Wong,Howe
16,1944,Best Cinematography (Black-and-White),0,Sahara,1943-11-11,Rudolph,,Mat?
16,1944,Best Cinematography (Black-and-White),0,So Proudly We Hail!,1943-09-09,Charles,,Lang
16,1944,Best Cinematography (Color),1,Phantom of the Opera,1943-08-12,Hal,,Mohr
16,1944,Best Cinematography (Color),0,For Whom the Bell Tolls,1943-07-14,Ray,,Rennahan
